연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2025-10,삼산라이프,연금,60대이상,여성,3749,333,131522418,31833355,24.2
2025-11,삼산라이프,연금,20대,남성,3709,460,259229428,27877008,10.8
2025-11,삼산라이프,연금,20대,여성,3411,172,130105773,32086933,24.7
2025-11,삼산라이프,연금,30대,남성,738,116,45780354,10859785,23.7
2025-11,삼산라이프,연금,30대,여성,3184,582,157550688,67555701,42.9
2025-11,삼산라이프,연금,40대,남성,1894,328,74328136,22750325,30.6
2025-11,삼산라이프,연금,40대,여성,1524,131,75444096,10569187,14.0
2025-11,삼산라이프,연금,50대,남성,1083,61,55772334,13933319,25.0
2025-11,삼산라이프,연금,50대,여성,4191,698,352949256,72424024,20.5
2025-11,삼산라이프,연금,60대이상,남성,3564,366,290255724,112627967,38.8
2025-11,삼산라이프,연금,60대이상,여성,1945,404,170613455,48888899,28.7
2025-12,삼산라이프,연금,20대,남성,1647,313,101002275,35342112,35.0
2025-12,삼산라이프,연금,20대,여성,2152,206,58715168,27607459,47.0
2025-12,삼산라이프,연금,30대,남성,3504,647,299430816,96460265,32.2
2025-12,삼산라이프,연금,30대,여성,1235,243,75399220,15812006,21.0
2025-12,삼산라이프,연금,40대,남성,2584,553,125980336,32185974,25.5
2025-12,삼산라이프,연금,40대,여성,4101,862,291060273,47206657,16.2
2025-12,삼산라이프,연금,50대,남성,1663,257,96976182,28262245,29.1
2025-12,삼산라이프,연금,50대,여성,2517,331,207433521,33824029,16.3
2025-12,삼산라이프,연금,60대이상,남성,3849,495,246586185,121913706,49.4
2025-12,삼산라이프,연금,60대이상,여성,4095,592,140728770,34695594,24.7
2023-07,삼산라이프,화재,20대,남성,1517,188,92549136,51631024,55.8
2023-07,삼산라이프,화재,20대,여성,1122,169,62104944,22733385,36.6
2023-07,삼산라이프,화재,30대,남성,2170,108,59340820,27209538,45.9
2023-07,삼산라이프,화재,30대,여성,2540,208,84477860,36130783,42.8
2023-07,삼산라이프,화재,40대,남성,2415,140,168069510,72478500,43.1
2023-07,삼산라이프,화재,40대,여성,1786,264,118924382,64878563,54.6
2023-07,삼산라이프,화재,50대,남성,2662,215,119276234,70294120,58.9
2023-07,삼산라이프,화재,50대,여성,3667,591,308277356,125457417,40.7
2023-07,삼산라이프,화재,60대이상,남성,2380,498,114642220,64884301,56.6
2023-07,삼산라이프,화재,60대이상,여성,583,124,43848596,23857966,54.4
2023-08,삼산라이프,화재,20대,남성,1323,240,56272482,23033807,40.9
2023-08,삼산라이프,화재,20대,여성,3444,419,270519312,137335270,50.8
2023-08,삼산라이프,화재,30대,남성,1925,171,115809925,64543259,55.7
2023-08,삼산라이프,화재,30대,여성,587,106,25108338,16349185,65.1
2023-08,삼산라이프,화재,40대,남성,4223,752,350631467,104934040,29.9
2023-08,삼산라이프,화재,40대,여성,3751,652,208443070,103990514,49.9
2023-08,삼산라이프,화재,50대,남성,3722,655,99831484,47658470,47.7
2023-08,삼산라이프,화재,50대,여성,4258,310,176830482,76992380,43.5
2023-08,삼산라이프,화재,60대이상,남성,3407,304,243566430,109167157,44.8
2023-08,삼산라이프,화재,60대이상,여성,4454,472,148202396,72506355,48.9
2023-09,삼산라이프,화재,20대,남성,2081,380,81260969,37404165,46.0
2023-09,삼산라이프,화재,20대,여성,3704,265,190115208,115318928,60.7
2023-09,삼산라이프,화재,30대,남성,864,113,37165824,20702296,55.7
2023-09,삼산라이프,화재,30대,여성,3084,280,177616812,76839040,43.3
2023-09,삼산라이프,화재,40대,남성,3981,865,141540474,54573223,38.6
2023-09,삼산라이프,화재,40대,여성,4411,450,185958938,83355480,44.8
2023-09,삼산라이프,화재,50대,남성,990,193,54825210,15571581,28.4
2023-09,삼산라이프,화재,50대,여성,1737,256,45601461,17890466,39.2
2023-09,삼산라이프,화재,60대이상,남성,1174,239,83100416,43749048,52.6
2023-09,삼산라이프,화재,60대이상,여성,3817,609,287477355,187264988,65.1
2023-10,삼산라이프,화재,20대,남성,489,104,31543923,12728573,40.4
2023-10,삼산라이프,화재,20대,여성,2073,163,78809241,52743890,66.9
2023-10,삼산라이프,화재,30대,남성,3273,595,120325299,35521637,29.5
2023-10,삼산라이프,화재,30대,여성,488,69,20005560,9953926,49.8
2023-10,삼산라이프,화재,40대,남성,2310,126,102337620,41708401,40.8
2023-10,삼산라이프,화재,40대,여성,1581,163,58677234,28058859,47.8
2023-10,삼산라이프,화재,50대,남성,1587,111,81592431,37355652,45.8
2023-10,삼산라이프,화재,50대,여성,1407,206,39659109,15647695,39.5
2023-10,삼산라이프,화재,60대이상,남성,4344,315,379843704,196179660,51.6
2023-10,삼산라이프,화재,60대이상,여성,2010,396,82420050,25170772,30.5
2023-11,삼산라이프,화재,20대,남성,3106,432,179430514,109974734,61.3
2023-11,삼산라이프,화재,20대,여성,3235,424,264364200,125855406,47.6
2023-11,삼산라이프,화재,30대,남성,3134,393,200077694,80128937,40.0
2023-11,삼산라이프,화재,30대,여성,1096,180,51346504,29278080,57.0
2023-11,삼산라이프,화재,40대,남성,4202,734,289362326,144245286,49.8
2023-11,삼산라이프,화재,40대,여성,1863,172,106177959,46243566,43.6
2023-11,삼산라이프,화재,50대,남성,2824,581,129426744,45588096,35.2
2023-11,삼산라이프,화재,50대,여성,1692,264,84671064,37543419,44.3
2023-11,삼산라이프,화재,60대이상,남성,891,145,43145784,16064689,37.2
2023-11,삼산라이프,화재,60대이상,여성,4350,322,289105350,126328709,43.7
2023-12,삼산라이프,화재,20대,남성,3834,548,267751224,119436217,44.6
2023-12,삼산라이프,화재,20대,여성,1074,175,44653698,19747586,44.2
2023-12,삼산라이프,화재,30대,남성,2909,508,182737562,79498112,43.5
2023-12,삼산라이프,화재,30대,여성,526,48,25463134,7385455,29.0
2023-12,삼산라이프,화재,40대,남성,4032,789,338357376,96653811,28.6
2023-12,삼산라이프,화재,40대,여성,1263,173,36417342,16553668,45.5
2023-12,삼산라이프,화재,50대,남성,4060,257,136099320,62612152,46.0
2023-12,삼산라이프,화재,50대,여성,3665,192,288028685,125819053,43.7
2023-12,삼산라이프,화재,60대이상,남성,4356,842,307311444,87547168,28.5
2023-12,삼산라이프,화재,60대이상,여성,3181,477,181142045,113334774,62.6
2024-01,삼산라이프,화재,20대,남성,3461,472,146656414,57299323,39.1
2024-01,삼산라이프,화재,20대,여성,3622,281,237030924,139090713,58.7
2024-01,삼산라이프,화재,30대,남성,3686,196,112135492,55809380,49.8
2024-01,삼산라이프,화재,30대,여성,496,88,23416160,14520924,62.0
2024-01,삼산라이프,화재,40대,남성,922,163,66069598,21632920,32.7
2024-01,삼산라이프,화재,40대,여성,3056,559,178687376,72239196,40.4
2024-01,삼산라이프,화재,50대,남성,2753,167,181890710,77609975,42.7
2024-01,삼산라이프,화재,50대,여성,1620,293,136209600,66410355,48.8
2024-01,삼산라이프,화재,60대이상,남성,2736,345,212190480,60781901,28.6
2024-01,삼산라이프,화재,60대이상,여성,4262,510,287791550,163878392,56.9
2024-02,삼산라이프,화재,20대,남성,3525,622,229685475,152557357,66.4
2024-02,삼산라이프,화재,20대,여성,2323,160,87368030,46233584,52.9
2024-02,삼산라이프,화재,30대,남성,2379,392,212744454,100913711,47.4
2024-02,삼산라이프,화재,30대,여성,2261,257,108297378,36202604,33.4
2024-02,삼산라이프,화재,40대,남성,4036,284,283367560,296446796,104.6
2024-02,삼산라이프,화재,40대,여성,2395,376,211078535,84456612,40.0
2024-02,삼산라이프,화재,50대,남성,3083,593,110029187,59501474,54.1
2024-02,삼산라이프,화재,50대,여성,1049,154,52367129,32341634,61.8
2024-02,삼산라이프,화재,60대이상,남성,2951,187,142190984,56502763,39.7
2024-02,삼산라이프,화재,60대이상,여성,1811,247,105490750,47512950,45.0
2024-03,삼산라이프,화재,20대,남성,1998,381,134305560,56588368,42.1
2024-03,삼산라이프,화재,20대,여성,749,55,66926146,43652179,65.2
2024-03,삼산라이프,화재,30대,남성,4116,242,249137364,140972778,56.6
2024-03,삼산라이프,화재,30대,여성,1872,171,63011520,38332882,60.8
2024-03,삼산라이프,화재,40대,남성,3973,704,259659388,135540200,52.2
2024-03,삼산라이프,화재,40대,여성,730,48,27205640,13004699,47.8
2024-03,삼산라이프,화재,50대,남성,3241,636,256670995,91660328,35.7
2024-03,삼산라이프,화재,50대,여성,4110,402,280404750,122602387,43.7
2024-03,삼산라이프,화재,60대이상,남성,2491,190,134713280,43372372,32.2
2024-03,삼산라이프,화재,60대이상,여성,1504,100,134785472,60708842,45.0
2024-04,삼산라이프,화재,20대,남성,2767,416,124274271,36050332,29.0
2024-04,삼산라이프,화재,20대,여성,2963,361,142075850,57510403,40.5
2024-04,삼산라이프,화재,30대,남성,2035,166,72049175,35057218,48.7
2024-04,삼산라이프,화재,30대,여성,601,76,20290361,7239369,35.7
2024-04,삼산라이프,화재,40대,남성,2700,358,151694100,74594679,49.2
2024-04,삼산라이프,화재,40대,여성,688,86,52369184,21467349,41.0
2024-04,삼산라이프,화재,50대,남성,683,136,59148483,34885683,59.0
2024-04,삼산라이프,화재,50대,여성,919,195,57592811,15682903,27.2
2024-04,삼산라이프,화재,60대이상,남성,2025,444,97985700,57651811,58.8
2024-04,삼산라이프,화재,60대이상,여성,2509,434,107623555,62027330,57.6
2024-05,삼산라이프,화재,20대,남성,1824,243,130476192,36871146,28.3
2024-05,삼산라이프,화재,20대,여성,2086,443,121563736,34556078,28.4
2024-05,삼산라이프,화재,30대,남성,478,37,35810326,23030894,64.3
2024-05,삼산라이프,화재,30대,여성,2947,600,92674309,44249535,47.7
2024-05,삼산라이프,화재,40대,남성,2392,379,110740032,34146092,30.8
2024-05,삼산라이프,화재,40대,여성,3296,460,138758304,74027602,53.4
2024-05,삼산라이프,화재,50대,남성,2839,310,124808118,71497073,57.3
2024-05,삼산라이프,화재,50대,여성,4335,442,206172600,125417497,60.8
2024-05,삼산라이프,화재,60대이상,남성,4253,788,283092439,132483227,46.8
2024-05,삼산라이프,화재,60대이상,여성,4474,671,183720336,84952670,46.2
2024-06,삼산라이프,화재,20대,남성,492,85,17454684,6922978,39.7
2024-06,삼산라이프,화재,20대,여성,2919,577,119623539,61517235,51.4
2024-06,삼산라이프,화재,30대,남성,804,106,31184748,9037624,29.0
2024-06,삼산라이프,화재,30대,여성,1020,65,71922240,27096802,37.7
2024-06,삼산라이프,화재,40대,남성,4261,449,350364986,204535604,58.4
2024-06,삼산라이프,화재,40대,여성,1631,345,95177005,29177384,30.7
2024-06,삼산라이프,화재,50대,남성,4109,434,151901512,51322380,33.8
2024-06,삼산라이프,화재,50대,여성,668,101,38152820,11643883,30.5
2024-06,삼산라이프,화재,60대이상,남성,2982,190,85783194,24684565,28.8
2024-06,삼산라이프,화재,60대이상,여성,461,26,33521615,13071554,39.0
2024-07,삼산라이프,화재,20대,남성,3552,738,294080736,154772755,52.6
2024-07,삼산라이프,화재,20대,여성,1637,202,61251629,32936414,53.8
2024-07,삼산라이프,화재,30대,남성,2994,377,198927348,105814790,53.2
2024-07,삼산라이프,화재,30대,여성,3289,678,211203135,65998946,31.2
2024-07,삼산라이프,화재,40대,남성,1200,192,35248800,23340473,66.2
2024-07,삼산라이프,화재,40대,여성,969,71,46612776,25129044,53.9
2024-07,삼산라이프,화재,50대,남성,2964,185,118900860,38610890,32.5
2024-07,삼산라이프,화재,50대,여성,3232,708,251045600,150553366,60.0
2024-07,삼산라이프,화재,60대이상,남성,1381,293,42027973,19296313,45.9
2024-07,삼산라이프,화재,60대이상,여성,2789,345,219681163,93164888,42.4
2024-08,삼산라이프,화재,20대,남성,1258,77,73009288,45648772,62.5
2024-08,삼산라이프,화재,20대,여성,2228,300,99364344,48640803,49.0
2024-08,삼산라이프,화재,30대,남성,3273,192,287300667,146569982,51.0
2024-08,삼산라이프,화재,30대,여성,505,87,38676435,12842045,33.2
2024-08,삼산라이프,화재,40대,남성,1621,260,107788395,34461004,32.0
2024-08,삼산라이프,화재,40대,여성,1338,234,97938924,38825336,39.6
2024-08,삼산라이프,화재,50대,남성,1816,247,55498776,27493227,49.5
2024-08,삼산라이프,화재,50대,여성,1936,391,163264816,85968622,52.7
2024-08,삼산라이프,화재,60대이상,남성,3036,470,111108492,55303133,49.8
2024-08,삼산라이프,화재,60대이상,여성,2177,200,99811096,47356025,47.4
2024-09,삼산라이프,화재,20대,남성,1500,117,43618500,25697018,58.9
2024-09,삼산라이프,화재,20대,여성,4063,671,310242554,151981887,49.0
2024-09,삼산라이프,화재,30대,남성,2839,430,140394228,41358169,29.5
2024-09,삼산라이프,화재,30대,여성,3075,558,273238350,95012420,34.8
2024-09,삼산라이프,화재,40대,남성,1069,98,93734196,53727614,57.3
2024-09,삼산라이프,화재,40대,여성,3012,420,160590804,58129937,36.2
2024-09,삼산라이프,화재,50대,남성,2069,310,113381200,38203622,33.7
2024-09,삼산라이프,화재,50대,여성,1014,186,56876274,30374406,53.4
2024-09,삼산라이프,화재,60대이상,남성,1497,190,86099955,47561557,55.2
2024-09,삼산라이프,화재,60대이상,여성,3236,173,146079512,69487034,47.6
2024-10,삼산라이프,화재,20대,남성,1986,152,64545000,36520393,56.6
2024-10,삼산라이프,화재,20대,여성,974,59,80294612,52054540,64.8
2024-10,삼산라이프,화재,30대,남성,3029,367,118031043,35619432,30.2
2024-10,삼산라이프,화재,30대,여성,3143,215,192889053,119580295,62.0
2024-10,삼산라이프,화재,40대,남성,2192,362,134371792,75336874,56.1
2024-10,삼산라이프,화재,40대,여성,2449,395,178539447,64971543,36.4
2024-10,삼산라이프,화재,50대,남성,3074,589,102662378,54902849,53.5
2024-10,삼산라이프,화재,50대,여성,3099,254,125890677,80389704,63.9
2024-10,삼산라이프,화재,60대이상,남성,4477,541,152679131,52901822,34.6
2024-10,삼산라이프,화재,60대이상,여성,3719,218,155922794,72127555,46.3
2024-11,삼산라이프,화재,20대,남성,1892,257,52141628,23051935,44.2
2024-11,삼산라이프,화재,20대,여성,3382,316,303253794,198035932,65.3
2024-11,삼산라이프,화재,30대,남성,2467,391,74604547,48765263,65.4
2024-11,삼산라이프,화재,30대,여성,1207,154,72129113,30812349,42.7
2024-11,삼산라이프,화재,40대,남성,972,77,29124036,15067832,51.7
2024-11,삼산라이프,화재,40대,여성,1374,183,62128158,37704252,60.7
2024-11,삼산라이프,화재,50대,남성,836,46,46011768,23679753,51.5
2024-11,삼산라이프,화재,50대,여성,1872,328,102031488,40163946,39.4
2024-11,삼산라이프,화재,60대이상,남성,4465,841,187186195,111101481,59.4
2024-11,삼산라이프,화재,60대이상,여성,437,38,24803683,14796533,59.7
2024-12,삼산라이프,화재,20대,남성,3445,542,271162840,258333083,95.3
2024-12,삼산라이프,화재,20대,여성,2114,177,187503344,78080669,41.6
2024-12,삼산라이프,화재,30대,남성,2121,226,164394468,76093328,46.3
2024-12,삼산라이프,화재,30대,여성,2772,494,145992924,94377537,64.6
2024-12,삼산라이프,화재,40대,남성,4192,328,236810272,82971373,35.0
2024-12,삼산라이프,화재,40대,여성,1225,172,109459875,62825933,57.4
2024-12,삼산라이프,화재,50대,남성,3731,673,193392654,124742995,64.5
2024-12,삼산라이프,화재,50대,여성,2506,447,176718108,53721462,30.4
2024-12,삼산라이프,화재,60대이상,남성,4083,283,131852319,45521005,34.5
2024-12,삼산라이프,화재,60대이상,여성,413,58,12321442,5658098,45.9
2025-01,삼산라이프,화재,20대,남성,2160,302,126796320,68555319,54.1
2025-01,삼산라이프,화재,20대,여성,2263,144,166645057,89156440,53.5
2025-01,삼산라이프,화재,30대,남성,4050,420,194084100,107356063,55.3
2025-01,삼산라이프,화재,30대,여성,1837,209,120165518,77369678,64.4
2025-01,삼산라이프,화재,40대,남성,524,91,43601516,19967066,45.8
2025-01,삼산라이프,화재,40대,여성,1623,102,50702520,29389510,58.0
2025-01,삼산라이프,화재,50대,남성,2394,147,107555238,29990667,27.9
2025-01,삼산라이프,화재,50대,여성,2855,404,88487870,44180423,49.9
