customer_id,age,gender,occupation,family_structure,income_band,residence_region,driver_status,persona_cluster,child_count,homeowner_flag,priority_need_1,priority_need_2,needs_tags
C00900,56,여성,전문직,외벌이자녀2,1200만원 이상,강원,자가운전,맞벌이자녀가구,2,Y,뇌혈관,수술비,뇌혈관|자동차배상|자차손해
C00901,24,여성,공무원,맞벌이자녀2,1200만원 이상,강원,자가운전,맞벌이자녀가구,2,N,수술비,입원비,노후연금|자녀상해
C00902,63,여성,IT개발자,외벌이자녀2,300-500만원,서울 강남,비운전,사회초년생,2,N,노후연금,자동차배상,자녀상해|어린이성장|자차손해|재산보장
C00903,24,남성,공무원,외벌이자녀2,1200만원 이상,인천,자가운전,골드에이지,2,Y,수술비,자동차배상,입원비|암진단
C00904,64,남성,프리랜서,외벌이자녀2,1200만원 이상,광주,자가운전,자영업중장년,2,Y,사망보장,자동차배상,해외여행|암진단|입원비
C00905,36,남성,주부,맞벌이자녀2,1200만원 이상,대구,자가운전,1인가구청년,2,Y,해외여행,사망보장,치과|심혈관|자녀상해|자차손해
C00906,58,여성,공무원,신혼부부,1200만원 이상,부산,자가운전,골드에이지,0,Y,자동차배상,치과,입원비|암진단|자녀상해|심혈관
C00907,65,남성,은퇴자,1인가구,300-500만원,서울 강북,자가운전,골드에이지,0,Y,암진단,뇌혈관,어린이성장|치과
C00908,45,여성,프리랜서,외벌이자녀2,500-800만원,울산,자가운전,맞벌이자녀가구,2,N,뇌혈관,사망보장,뇌혈관|어린이성장|수술비|치과
C00909,61,여성,학생,3세대가구,300-500만원,서울 강북,비운전,자영업중장년,2,N,노후연금,뇌혈관,사망보장|자동차배상|치과|입원비
C00910,56,남성,학생,3세대가구,1200만원 이상,대구,비운전,맞벌이자녀가구,3,Y,노후연금,어린이성장,자동차배상|심혈관|자녀상해
C00911,50,여성,교사,맞벌이자녀2,800-1200만원,서울 강북,자가운전,맞벌이자녀가구,2,Y,입원비,사망보장,노후연금|자차손해|어린이성장
C00912,23,여성,공무원,맞벌이자녀1,800-1200만원,경기 북부,자가운전,사회초년생,1,Y,자차손해,해외여행,뇌혈관|자동차배상
C00913,28,여성,전문직,맞벌이자녀2,800-1200만원,경기 남부,자가운전,자영업중장년,2,Y,자녀상해,심혈관,입원비|뇌혈관|수술비
C00914,74,여성,의료진,외벌이자녀2,300만원 이하,제주,비운전,골드에이지,2,N,자녀상해,치과,해외여행|수술비
C00915,39,남성,공무원,편부모가정,500-800만원,대전,자가운전,맞벌이자녀가구,2,Y,해외여행,어린이성장,어린이성장|치과|심혈관|자녀상해
C00916,30,남성,은퇴자,1인가구,1200만원 이상,경기 북부,자가운전,사회초년생,0,N,자차손해,뇌혈관,해외여행|뇌혈관|암진단|수술비
C00917,52,남성,프리랜서,신혼부부,500-800만원,대전,자가운전,1인가구청년,0,Y,해외여행,어린이성장,수술비|뇌혈관|자동차배상
C00918,61,남성,의료진,맞벌이자녀1,800-1200만원,강원,자가운전,1인가구청년,1,N,뇌혈관,자동차배상,자녀상해|치과|뇌혈관
C00919,26,남성,은퇴자,맞벌이자녀1,300만원 이하,광주,자가운전,1인가구청년,1,N,노후연금,뇌혈관,수술비|암진단
C00920,55,여성,사무직,맞벌이자녀2,300만원 이하,울산,자가운전,맞벌이자녀가구,2,N,사망보장,입원비,뇌혈관|심혈관
C00921,28,남성,IT개발자,맞벌이자녀2,1200만원 이상,서울 강북,자가운전,1인가구청년,2,N,노후연금,해외여행,자녀상해|치과|수술비
C00922,53,남성,교사,1인가구,800-1200만원,울산,자가운전,사회초년생,0,N,노후연금,심혈관,치과|뇌혈관|심혈관|자녀상해
C00923,62,남성,은퇴자,맞벌이자녀2,800-1200만원,서울 강남,비운전,자영업중장년,2,N,뇌혈관,치과,해외여행|수술비|뇌혈관|치과
C00924,51,여성,프리랜서,신혼부부,800-1200만원,대전,비운전,1인가구청년,0,N,암진단,재산보장,자동차배상|자녀상해
C00925,52,남성,학생,편부모가정,300-500만원,대전,자가운전,맞벌이자녀가구,1,Y,입원비,뇌혈관,어린이성장|심혈관|치과|자차손해
C00926,68,남성,생산직,편부모가정,500-800만원,인천,비운전,자영업중장년,2,N,암진단,노후연금,수술비|노후연금|뇌혈관
C00927,49,여성,주부,1인가구,300-500만원,서울 강남,비운전,자영업중장년,0,Y,해외여행,심혈관,재산보장|뇌혈관|치과|심혈관
C00928,54,남성,의료진,맞벌이자녀1,500-800만원,울산,자가운전,1인가구청년,1,Y,암진단,어린이성장,자차손해|사망보장|수술비|노후연금
C00929,36,남성,주부,3세대가구,300-500만원,부산,자가운전,자영업중장년,3,Y,뇌혈관,재산보장,자녀상해|사망보장|뇌혈관|수술비
C00930,68,남성,교사,맞벌이자녀1,300만원 이하,서울 강북,자가운전,자영업중장년,1,N,재산보장,심혈관,노후연금|자동차배상
C00931,66,남성,공무원,1인가구,300만원 이하,강원,자가운전,자영업중장년,0,Y,노후연금,어린이성장,자차손해|치과
C00932,74,남성,사무직,맞벌이자녀1,300만원 이하,경기 남부,비운전,안정형시니어,1,Y,입원비,암진단,사망보장|재산보장|심혈관|뇌혈관
C00933,62,여성,교사,3세대가구,1200만원 이상,울산,자가운전,1인가구청년,1,Y,뇌혈관,노후연금,어린이성장|노후연금
C00934,34,남성,자영업,1인가구,800-1200만원,광주,자가운전,안정형시니어,0,Y,사망보장,뇌혈관,사망보장|해외여행|심혈관
C00935,64,남성,공무원,맞벌이자녀2,300만원 이하,대전,자가운전,안정형시니어,2,Y,입원비,자녀상해,자녀상해|심혈관
C00936,59,여성,프리랜서,편부모가정,300-500만원,강원,비운전,안정형시니어,2,Y,자차손해,뇌혈관,치과|어린이성장|암진단
C00937,63,남성,생산직,맞벌이자녀1,500-800만원,강원,자가운전,1인가구청년,1,N,암진단,사망보장,재산보장|사망보장
C00938,66,여성,사무직,편부모가정,300만원 이하,강원,자가운전,1인가구청년,2,Y,사망보장,재산보장,자차손해|심혈관|치과|자녀상해
C00939,47,여성,전문직,3세대가구,300만원 이하,경기 남부,자가운전,안정형시니어,1,Y,어린이성장,입원비,자차손해|치과
C00940,34,남성,은퇴자,3세대가구,300-500만원,대전,자가운전,자영업중장년,1,Y,자동차배상,뇌혈관,자차손해|암진단|재산보장|치과
C00941,65,여성,프리랜서,맞벌이자녀2,300-500만원,경기 북부,비운전,맞벌이자녀가구,2,N,암진단,입원비,노후연금|자동차배상
C00942,28,남성,생산직,1인가구,300만원 이하,강원,자가운전,1인가구청년,0,Y,자동차배상,사망보장,뇌혈관|암진단|입원비|노후연금
C00943,67,남성,IT개발자,맞벌이자녀1,1200만원 이상,광주,자가운전,사회초년생,1,Y,암진단,치과,심혈관|노후연금|자차손해
C00944,38,남성,생산직,편부모가정,300-500만원,인천,자가운전,1인가구청년,2,N,뇌혈관,자동차배상,뇌혈관|암진단|재산보장|입원비
C00945,56,여성,전문직,편부모가정,1200만원 이상,부산,자가운전,1인가구청년,2,Y,치과,어린이성장,자녀상해|뇌혈관|사망보장
C00946,36,여성,교사,외벌이자녀2,300-500만원,인천,자가운전,안정형시니어,2,Y,치과,암진단,심혈관|치과
C00947,50,남성,교사,맞벌이자녀2,1200만원 이상,서울 강남,비운전,자영업중장년,2,N,자녀상해,수술비,암진단|자차손해
C00948,30,남성,공무원,외벌이자녀2,300만원 이하,부산,자가운전,사회초년생,2,N,자동차배상,사망보장,재산보장|사망보장|노후연금
C00949,60,남성,은퇴자,신혼부부,800-1200만원,울산,비운전,골드에이지,0,N,심혈관,사망보장,입원비|자동차배상
C00950,23,남성,의료진,맞벌이자녀2,800-1200만원,제주,자가운전,1인가구청년,2,N,심혈관,입원비,재산보장|노후연금
C00951,70,남성,교사,1인가구,300-500만원,인천,자가운전,맞벌이자녀가구,0,Y,어린이성장,입원비,자녀상해|뇌혈관|자동차배상
C00952,29,남성,은퇴자,외벌이자녀2,800-1200만원,서울 강남,자가운전,사회초년생,2,Y,입원비,뇌혈관,노후연금|어린이성장|수술비
C00953,55,여성,교사,맞벌이자녀2,1200만원 이상,경기 북부,자가운전,안정형시니어,2,N,재산보장,해외여행,입원비|심혈관
C00954,31,여성,프리랜서,맞벌이자녀2,300만원 이하,대전,자가운전,맞벌이자녀가구,2,N,심혈관,어린이성장,암진단|자동차배상|사망보장|노후연금
C00955,28,여성,전문직,3세대가구,1200만원 이상,부산,비운전,골드에이지,1,N,해외여행,자차손해,자동차배상|사망보장|심혈관|어린이성장
C00956,72,여성,IT개발자,신혼부부,500-800만원,제주,자가운전,맞벌이자녀가구,0,Y,입원비,뇌혈관,심혈관|암진단|자녀상해|자동차배상
C00957,73,남성,프리랜서,3세대가구,500-800만원,서울 강북,비운전,골드에이지,3,Y,입원비,뇌혈관,사망보장|암진단|입원비|자동차배상
C00958,72,남성,의료진,맞벌이자녀1,500-800만원,부산,자가운전,안정형시니어,1,Y,해외여행,암진단,사망보장|뇌혈관|치과
C00959,57,남성,주부,신혼부부,800-1200만원,광주,자가운전,맞벌이자녀가구,0,N,심혈관,자동차배상,입원비|자차손해
C00960,35,남성,학생,1인가구,1200만원 이상,부산,자가운전,1인가구청년,0,Y,심혈관,뇌혈관,사망보장|암진단|자차손해
C00961,42,여성,사무직,외벌이자녀2,500-800만원,경기 북부,자가운전,사회초년생,2,N,심혈관,뇌혈관,암진단|어린이성장|입원비
C00962,60,남성,은퇴자,3세대가구,800-1200만원,서울 강북,비운전,골드에이지,2,Y,재산보장,수술비,재산보장|해외여행|자차손해
C00963,60,여성,공무원,편부모가정,500-800만원,대구,자가운전,골드에이지,1,Y,암진단,사망보장,해외여행|입원비|자동차배상
C00964,49,여성,자영업,맞벌이자녀1,300-500만원,경기 남부,자가운전,골드에이지,1,N,자차손해,자녀상해,어린이성장|입원비|노후연금|치과
C00965,35,여성,생산직,맞벌이자녀1,300-500만원,부산,자가운전,자영업중장년,1,Y,자차손해,심혈관,노후연금|자차손해
C00966,72,여성,IT개발자,1인가구,300만원 이하,서울 강북,비운전,맞벌이자녀가구,0,Y,자동차배상,사망보장,재산보장|뇌혈관|심혈관
C00967,59,여성,생산직,3세대가구,500-800만원,경기 북부,자가운전,사회초년생,2,Y,자녀상해,암진단,수술비|자차손해|해외여행|심혈관
C00968,59,여성,프리랜서,신혼부부,500-800만원,울산,자가운전,맞벌이자녀가구,0,Y,심혈관,자동차배상,입원비|자녀상해|해외여행
C00969,53,남성,주부,맞벌이자녀1,1200만원 이상,서울 강북,자가운전,맞벌이자녀가구,1,Y,자동차배상,자녀상해,심혈관|재산보장
C00970,28,남성,프리랜서,신혼부부,1200만원 이상,인천,비운전,자영업중장년,0,Y,심혈관,재산보장,심혈관|자동차배상
C00971,41,여성,은퇴자,편부모가정,300만원 이하,대구,자가운전,사회초년생,2,N,사망보장,심혈관,암진단|뇌혈관
C00972,24,남성,주부,외벌이자녀2,300-500만원,강원,자가운전,안정형시니어,2,Y,재산보장,뇌혈관,자차손해|사망보장|치과|수술비
C00973,55,여성,은퇴자,신혼부부,500-800만원,강원,비운전,골드에이지,0,N,어린이성장,입원비,해외여행|암진단|치과
C00974,39,여성,IT개발자,신혼부부,800-1200만원,경기 남부,자가운전,골드에이지,0,Y,자동차배상,암진단,자차손해|치과|재산보장
C00975,42,여성,의료진,1인가구,1200만원 이상,경기 남부,비운전,안정형시니어,0,Y,자녀상해,해외여행,수술비|심혈관
C00976,28,남성,자영업,편부모가정,300-500만원,경기 북부,자가운전,안정형시니어,2,Y,노후연금,자녀상해,암진단|심혈관
C00977,39,남성,전문직,맞벌이자녀2,500-800만원,대구,자가운전,안정형시니어,2,Y,자녀상해,심혈관,노후연금|치과|재산보장
C00978,63,여성,사무직,외벌이자녀2,500-800만원,부산,자가운전,1인가구청년,2,Y,자차손해,수술비,사망보장|심혈관|재산보장|수술비
C00979,40,여성,IT개발자,외벌이자녀2,300-500만원,경기 북부,비운전,골드에이지,2,N,뇌혈관,자차손해,해외여행|자동차배상|노후연금|어린이성장
C00980,51,남성,자영업,신혼부부,300-500만원,광주,자가운전,골드에이지,0,Y,뇌혈관,자동차배상,해외여행|치과|어린이성장
C00981,46,여성,전문직,맞벌이자녀1,300만원 이하,대전,자가운전,맞벌이자녀가구,1,N,심혈관,자녀상해,어린이성장|치과|입원비|자차손해
C00982,60,여성,IT개발자,맞벌이자녀2,300만원 이하,강원,자가운전,안정형시니어,2,N,자동차배상,입원비,심혈관|자차손해
C00983,24,여성,공무원,편부모가정,500-800만원,울산,자가운전,사회초년생,2,N,수술비,사망보장,해외여행|사망보장|입원비|노후연금
C00984,34,여성,교사,맞벌이자녀2,300만원 이하,경기 남부,비운전,안정형시니어,2,N,입원비,수술비,해외여행|사망보장|어린이성장
C00985,64,여성,의료진,외벌이자녀2,500-800만원,제주,자가운전,1인가구청년,2,Y,뇌혈관,암진단,입원비|암진단
C00986,61,남성,IT개발자,신혼부부,800-1200만원,부산,자가운전,골드에이지,0,N,해외여행,자차손해,자차손해|노후연금|암진단
C00987,57,남성,주부,맞벌이자녀1,300만원 이하,대구,자가운전,맞벌이자녀가구,1,Y,노후연금,재산보장,자동차배상|사망보장|노후연금
