tx_id,customer_id,product_id,tx_date,tx_type,units,nav_at_tx,amount_won,channel
TX0002841,C00199,INV-펀드-0057,2024-12-19,SELL,165,956.59,15783735,HTS
TX0002842,C00024,INV-연금-0009,2024-08-26,BUY,265,871.93,23106145,대면
TX0002843,C00133,INV-펀드-0040,2024-09-19,SELL,28,1149.42,3218376,HTS
TX0002844,C00766,INV-ET-0033,2025-10-31,BUY,494,1147.79,56700826,대면
TX0002845,C01159,INV-펀드-0052,2024-04-21,SELL,93,1111.92,10340856,대면
TX0002846,C00287,INV-변액-0049,2024-01-16,BUY,398,1224.89,48750622,로보어드바이저
TX0002847,C00554,INV-펀드-0040,2024-02-01,BUY,90,1273.57,11462129,HTS
TX0002848,C01294,INV-펀드-0062,2024-11-19,BUY,294,1575.13,46308822,대면
TX0002849,C00115,INV-ET-0008,2024-08-31,BUY,183,1224.07,22400481,대면
TX0002850,C01197,INV-변액-0088,2024-01-03,BUY,143,1166.59,16682237,로보어드바이저
TX0002851,C00321,INV-ET-0008,2025-06-01,SELL,399,1453.16,57981084,MTS
TX0002852,C01387,INV-연금-0059,2024-01-23,BUY,410,1020.62,41845420,대면
TX0002853,C00641,INV-펀드-0072,2024-04-16,BUY,322,944.48,30412256,대면
TX0002854,C00496,INV-연금-0009,2025-01-28,BUY,65,1020.48,6633120,대면
TX0002855,C00340,INV-변액-0080,2024-03-01,BUY,35,1203.48,4212180,대면
TX0002856,C00317,INV-변액-0037,2024-05-31,BUY,106,957.19,10146214,대면
TX0002857,C00120,INV-변액-0027,2024-10-02,BUY,404,1165.04,47067616,로보어드바이저
TX0002858,C00586,INV-연금-0097,2024-08-25,SELL,368,1451.66,53421088,MTS
TX0002859,C00080,INV-변액-0017,2024-03-07,SELL,309,1413.66,43682094,대면
TX0002860,C01241,INV-연금-0016,2025-08-07,BUY,190,1602.24,30442559,HTS
TX0002861,C00413,INV-변액-0038,2025-05-29,BUY,188,1161.51,21836388,로보어드바이저
TX0002862,C00917,INV-ET-0090,2024-06-26,SELL,351,1027.5,36065250,로보어드바이저
TX0002863,C01165,INV-연금-0085,2025-05-31,SELL,111,1241.18,13777098,대면
TX0002864,C00249,INV-ET-0043,2024-09-30,SELL,148,1509.3,22337640,로보어드바이저
TX0002865,C01299,INV-변액-0069,2024-09-27,SELL,356,1523.88,54250128,로보어드바이저
TX0002866,C01034,INV-연금-0036,2024-07-29,SELL,266,1060.98,28222068,HTS
TX0002867,C00055,INV-연금-0014,2025-03-04,SELL,326,1465.64,47779864,로보어드바이저
TX0002868,C01379,INV-연금-0016,2024-07-12,SELL,221,1275.54,28189433,HTS
TX0002869,C00435,INV-ET-0087,2024-11-28,SELL,305,1601.17,48835685,HTS
TX0002870,C00867,INV-ET-0071,2025-04-17,BUY,283,1258.68,35620644,HTS
TX0002871,C01492,INV-펀드-0082,2024-04-11,SELL,360,1514.81,54533160,로보어드바이저
TX0002872,C01389,INV-ET-0051,2024-10-17,BUY,247,1455.55,35952085,HTS
TX0002873,C00907,INV-연금-0016,2024-07-26,BUY,150,1430.45,21456750,HTS
TX0002874,C00107,INV-ET-0079,2025-01-07,BUY,324,1338.16,43356384,HTS
TX0002875,C01344,INV-변액-0027,2025-06-26,SELL,56,873.92,4893952,MTS
TX0002876,C00897,INV-연금-0078,2024-02-01,SELL,417,1448.19,60389523,대면
TX0002877,C00088,INV-펀드-0062,2024-07-24,SELL,354,1468.26,51976404,대면
TX0002878,C00126,INV-펀드-0012,2025-01-29,SELL,128,1252.86,16036607,MTS
TX0002879,C00100,INV-ET-0099,2025-07-25,BUY,183,1136.55,20798865,로보어드바이저
TX0002880,C01252,INV-연금-0001,2024-04-02,BUY,336,1306.02,43882272,HTS
TX0002881,C00332,INV-ET-0030,2025-03-18,SELL,281,1570.64,44134984,로보어드바이저
TX0002882,C00427,INV-변액-0038,2025-01-28,BUY,359,1220.74,43824566,HTS
TX0002883,C00617,INV-변액-0010,2024-07-22,SELL,411,1621.76,66654336,로보어드바이저
TX0002884,C00316,INV-변액-0080,2024-01-29,SELL,435,1233.69,53665515,로보어드바이저
TX0002885,C00682,INV-ET-0087,2024-03-12,SELL,346,1410.57,48805722,대면
TX0002886,C00951,INV-연금-0004,2024-01-29,BUY,305,1087.63,33172715,로보어드바이저
TX0002887,C00356,INV-ET-0065,2025-12-13,SELL,17,1572.77,2673709,HTS
TX0002888,C00813,INV-펀드-0039,2024-06-14,SELL,212,1414.52,29987824,MTS
TX0002889,C01260,INV-변액-0013,2024-05-30,SELL,115,916.9,10544350,로보어드바이저
TX0002890,C00710,INV-ET-0031,2024-01-17,BUY,125,1429.5,17868750,MTS
TX0002891,C01034,INV-펀드-0098,2025-09-30,SELL,472,1359.07,64148103,로보어드바이저
TX0002892,C00755,INV-ET-0092,2025-10-26,BUY,361,1253.38,45247018,로보어드바이저
TX0002893,C00650,INV-펀드-0024,2025-09-20,BUY,205,1213.03,24867115,MTS
TX0002894,C00860,INV-변액-0010,2024-05-21,SELL,145,1352.99,19618355,HTS
TX0002895,C00805,INV-펀드-0098,2024-04-25,SELL,480,1185.19,56889120,MTS
TX0002896,C00680,INV-변액-0088,2025-01-18,SELL,320,1120.09,35842880,MTS
TX0002897,C00289,INV-ET-0064,2024-08-08,SELL,456,1614.26,73610256,MTS
TX0002898,C00887,INV-펀드-0063,2025-05-04,BUY,144,1650.4,23765760,대면
TX0002899,C00001,INV-펀드-0046,2025-03-19,BUY,472,1238.06,58436431,HTS
TX0002900,C00720,INV-연금-0014,2024-02-03,BUY,128,1571.22,20111616,대면
TX0002901,C00122,INV-연금-0028,2025-03-14,BUY,312,1198.85,37404119,MTS
TX0002902,C00256,INV-연금-0019,2025-06-21,BUY,89,1464.87,13037343,대면
TX0002903,C00367,INV-펀드-0020,2025-04-01,BUY,375,1474.26,55284750,MTS
TX0002904,C01093,INV-연금-0014,2024-08-01,BUY,308,1448.8,44623040,로보어드바이저
TX0002905,C00427,INV-ET-0005,2025-06-29,SELL,254,1602.66,40707564,대면
TX0002906,C00914,INV-펀드-0061,2025-11-25,SELL,57,1022.98,5830986,HTS
TX0002907,C01466,INV-변액-0010,2025-02-21,SELL,199,1240.98,24695502,대면
TX0002908,C00704,INV-연금-0078,2024-01-03,SELL,479,1680.61,80501219,로보어드바이저
TX0002909,C00844,INV-ET-0092,2025-07-21,SELL,170,1313.71,22333070,로보어드바이저
TX0002910,C01071,INV-펀드-0074,2024-01-17,BUY,499,984.11,49107089,HTS
TX0002911,C00835,INV-연금-0077,2025-10-14,SELL,245,1303.42,31933790,로보어드바이저
TX0002912,C00774,INV-연금-0032,2024-07-02,SELL,140,1041.97,14587580,MTS
TX0002913,C01342,INV-펀드-0023,2025-08-24,SELL,298,1345.72,40102456,HTS
TX0002914,C01349,INV-변액-0088,2025-11-05,SELL,138,1062.79,14666501,대면
TX0002915,C00014,INV-ET-0071,2024-04-16,SELL,451,1240.77,55958727,대면
TX0002916,C00480,INV-ET-0003,2024-11-30,BUY,158,1362.1,21521180,대면
TX0002917,C00334,INV-펀드-0040,2025-03-09,SELL,194,1295.15,25125910,HTS
TX0002918,C01426,INV-연금-0055,2025-03-19,SELL,485,1060.3,51424550,HTS
TX0002919,C00930,INV-연금-0089,2024-11-07,SELL,486,1058.9,51462540,MTS
TX0002920,C01466,INV-연금-0048,2024-03-13,SELL,415,921.28,38233120,MTS
TX0002921,C00901,INV-펀드-0081,2024-01-21,BUY,245,1185.01,29032745,MTS
TX0002922,C00837,INV-변액-0049,2024-01-12,SELL,467,892.02,41657334,로보어드바이저
TX0002923,C00741,INV-펀드-0052,2025-11-21,SELL,141,1042.41,14697981,대면
TX0002924,C00429,INV-연금-0060,2025-08-30,SELL,344,1269.15,43658760,로보어드바이저
TX0002925,C01274,INV-ET-0079,2024-07-28,BUY,50,1389.58,6947900,MTS
TX0002926,C00482,INV-펀드-0046,2024-11-20,BUY,333,1364.87,45450171,대면
TX0002927,C01116,INV-펀드-0057,2025-06-23,SELL,341,1135.98,38736918,HTS
TX0002928,C00672,INV-연금-0009,2025-02-07,SELL,282,922.25,26007450,로보어드바이저
TX0002929,C00126,INV-연금-0041,2024-05-04,BUY,175,1333.61,23338174,HTS
TX0002930,C01449,INV-펀드-0067,2024-11-21,SELL,269,1464.58,39397201,대면
TX0002931,C00287,INV-연금-0053,2024-02-25,BUY,274,1212.75,33229350,로보어드바이저
TX0002932,C01264,INV-ET-0071,2025-05-01,SELL,452,1329.77,60105604,MTS
TX0002933,C00297,INV-변액-0038,2025-06-11,BUY,278,1363.63,37908914,대면
TX0002934,C00773,INV-ET-0092,2025-10-05,SELL,20,1559.72,3119440,대면
TX0002935,C01335,INV-연금-0078,2024-11-28,BUY,141,1478.46,20846286,MTS
TX0002936,C00025,INV-펀드-0074,2025-04-07,SELL,32,1196.4,3828480,대면
TX0002937,C01010,INV-변액-0010,2024-09-08,SELL,32,1511.25,4836000,대면
TX0002938,C01207,INV-연금-0095,2025-05-17,SELL,233,1513.2,35257560,MTS
TX0002939,C00154,INV-ET-0065,2024-09-02,SELL,229,1356.22,31057438,HTS
TX0002940,C00477,INV-ET-0051,2024-06-15,SELL,224,1501.59,33635616,HTS
TX0002941,C00699,INV-ET-0030,2025-03-09,BUY,414,1323.28,54783792,MTS
TX0002942,C01480,INV-펀드-0034,2024-07-23,BUY,100,1116.87,11168699,대면
TX0002943,C00188,INV-펀드-0058,2024-09-29,SELL,165,1339.52,22102080,로보어드바이저
TX0002944,C01188,INV-변액-0037,2024-04-29,SELL,423,891.62,37715526,대면
TX0002945,C00966,INV-펀드-0020,2025-03-15,SELL,387,1357.91,52551117,로보어드바이저
TX0002946,C00268,INV-변액-0013,2025-01-03,BUY,84,1074.49,9025716,대면
TX0002947,C00894,INV-연금-0004,2024-09-08,BUY,21,846.12,1776852,대면
TX0002948,C00699,INV-ET-0093,2024-06-29,SELL,359,1325.11,47571449,MTS
TX0002949,C00734,INV-ET-0018,2025-07-01,SELL,425,1031.76,43849800,HTS
TX0002950,C01327,INV-펀드-0011,2025-12-06,BUY,197,1454.35,28650694,HTS
TX0002951,C00244,INV-변액-0038,2024-11-12,BUY,405,1294.31,52419555,HTS
TX0002952,C00256,INV-변액-0017,2024-08-29,BUY,152,1222.69,18584888,대면
TX0002953,C01165,INV-펀드-0046,2024-09-20,BUY,295,1183.49,34912955,대면
TX0002954,C00205,INV-변액-0017,2024-01-03,BUY,188,1388.22,26098536,로보어드바이저
TX0002955,C01442,INV-ET-0065,2025-12-14,SELL,89,1169.24,10406236,로보어드바이저
TX0002956,C00207,INV-펀드-0002,2024-11-09,BUY,463,1288.14,59640882,MTS
TX0002957,C00024,INV-펀드-0002,2025-07-02,SELL,261,1330.92,34737012,대면
TX0002958,C00812,INV-ET-0031,2025-05-12,SELL,319,1494.79,47683801,대면
TX0002959,C00360,INV-연금-0053,2025-05-14,BUY,21,1477.01,3101721,HTS
TX0002960,C01010,INV-펀드-0039,2024-06-07,SELL,395,1253.34,49506930,HTS
TX0002961,C00215,INV-ET-0075,2025-07-29,SELL,481,1478.74,71127394,MTS
TX0002962,C00401,INV-펀드-0056,2025-08-21,SELL,31,1320.28,4092868,대면
TX0002963,C00033,INV-ET-0031,2024-07-07,BUY,315,1317.84,41511960,대면
TX0002964,C00712,INV-변액-0015,2024-08-04,BUY,109,1190.77,12979393,로보어드바이저
TX0002965,C00788,INV-펀드-0082,2024-12-30,SELL,12,1695.34,2034407,HTS
TX0002966,C00619,INV-펀드-0034,2024-11-01,SELL,439,1173.28,51506992,로보어드바이저
TX0002967,C01209,INV-펀드-0052,2024-01-01,BUY,438,1249.92,54746496,대면
TX0002968,C00064,INV-펀드-0058,2025-11-08,SELL,316,1517.1,47940360,HTS
TX0002969,C00962,INV-펀드-0054,2025-06-06,SELL,163,1008.59,16440017,대면
TX0002970,C00627,INV-연금-0095,2024-10-31,SELL,429,1212.05,51996944,로보어드바이저
TX0002971,C00688,INV-연금-0097,2024-06-04,BUY,391,1237.38,48381558,HTS
TX0002972,C00229,INV-펀드-0058,2024-10-16,BUY,440,1199.46,52776240,로보어드바이저
TX0002973,C01166,INV-변액-0084,2025-05-21,SELL,121,1189.26,14390046,대면
TX0002974,C00546,INV-변액-0080,2025-08-30,BUY,18,1480.56,2665008,로보어드바이저
TX0002975,C01130,INV-ET-0071,2025-09-06,SELL,38,1039.39,3949682,MTS
TX0002976,C00587,INV-펀드-0026,2025-05-08,SELL,413,1327.95,54844335,로보어드바이저
TX0002977,C00971,INV-펀드-0012,2025-11-11,SELL,162,1268.02,20541924,HTS
TX0002978,C01324,INV-펀드-0040,2024-12-16,BUY,122,1323.28,16144016,MTS
TX0002979,C00133,INV-변액-0013,2025-09-17,SELL,226,819.56,18522056,대면
TX0002980,C00636,INV-펀드-0058,2024-07-27,SELL,188,1533.64,28832432,로보어드바이저
TX0002981,C01500,INV-ET-0071,2025-09-05,SELL,63,1429.23,9004149,HTS
TX0002982,C00292,INV-연금-0014,2025-01-14,SELL,400,1304.17,52166800,MTS
TX0002983,C01080,INV-변액-0013,2025-12-15,SELL,33,1052.78,3474174,로보어드바이저
TX0002984,C00313,INV-연금-0048,2025-03-24,BUY,140,890.39,12465460,MTS
TX0002985,C00628,INV-변액-0069,2025-11-09,BUY,101,1344.28,13577228,로보어드바이저
TX0002986,C00213,INV-펀드-0040,2025-10-13,BUY,388,1324.79,51401851,HTS
TX0002987,C01012,INV-연금-0004,2024-04-11,BUY,119,994.11,11829909,MTS
TX0002988,C00944,INV-연금-0097,2024-11-07,BUY,415,1526.3,63341450,MTS
TX0002989,C00233,INV-펀드-0056,2024-04-05,SELL,309,996.59,30794631,MTS
TX0002990,C00083,INV-ET-0030,2025-08-20,BUY,67,1263.01,8462167,로보어드바이저
TX0002991,C01129,INV-연금-0055,2025-07-01,BUY,176,871.59,15339984,HTS
TX0002992,C00115,INV-연금-0016,2025-07-31,SELL,26,1199.09,3117633,로보어드바이저
TX0002993,C01200,INV-연금-0001,2024-07-05,BUY,77,1542.01,11873477,MTS
TX0002994,C00797,INV-연금-0097,2025-09-19,SELL,119,1538.7,18310530,대면
TX0002995,C01179,INV-펀드-0040,2024-01-30,SELL,391,1501.23,58698093,HTS
TX0002996,C00360,INV-ET-0087,2024-03-21,BUY,471,1533.9,72246690,MTS
TX0002997,C01280,INV-ET-0043,2025-09-26,SELL,144,1652.12,23790527,대면
TX0002998,C01337,INV-연금-0021,2025-07-28,BUY,361,1243.03,44873383,HTS
TX0002999,C01025,INV-연금-0068,2024-05-14,SELL,447,1669.76,74638272,대면
TX0003000,C01172,INV-ET-0030,2025-04-05,SELL,142,1109.5,15754900,로보어드바이저
TX0003001,C00448,INV-연금-0019,2024-05-26,SELL,68,1373.35,9338779,로보어드바이저
TX0003002,C01085,INV-ET-0025,2025-07-25,BUY,206,1401.06,28861836,HTS
TX0003003,C01016,INV-ET-0099,2025-04-16,SELL,357,1049.57,37469649,MTS
TX0003004,C00010,INV-변액-0084,2024-12-08,SELL,20,950.37,1900740,MTS
TX0003005,C00535,INV-연금-0032,2025-02-10,BUY,93,1124.73,10459989,MTS
TX0003006,C01231,INV-펀드-0039,2025-11-18,SELL,495,1268.43,62787285,대면
TX0003007,C00574,INV-ET-0033,2024-09-06,SELL,26,1154.86,3002635,HTS
TX0003008,C00979,INV-연금-0059,2025-05-01,BUY,95,1220.97,11599215,대면
TX0003009,C00766,INV-ET-0071,2025-04-14,SELL,32,1232.86,3945151,MTS
TX0003010,C00016,INV-ET-0030,2025-02-06,BUY,131,1257.7,16475870,HTS
TX0003011,C00354,INV-연금-0068,2024-02-16,SELL,412,1679.75,69205700,로보어드바이저
TX0003012,C00164,INV-펀드-0056,2025-08-30,BUY,66,1253.44,8272704,로보어드바이저
TX0003013,C00701,INV-ET-0051,2025-11-26,SELL,410,1552.09,63635690,HTS
TX0003014,C00464,INV-변액-0017,2024-05-07,BUY,108,1190.17,12853836,대면
TX0003015,C00759,INV-연금-0004,2025-04-02,BUY,478,1020.83,48795674,대면
TX0003016,C00813,INV-ET-0099,2025-12-15,SELL,408,1313.25,53580600,로보어드바이저
TX0003017,C00108,INV-펀드-0057,2024-01-31,BUY,370,911.83,33737710,HTS
TX0003018,C00480,INV-연금-0097,2025-07-24,SELL,414,1359.72,56292407,로보어드바이저
TX0003019,C00212,INV-펀드-0035,2025-08-08,SELL,55,1122.28,6172540,HTS
TX0003020,C00466,INV-연금-0094,2025-12-17,BUY,424,1289.6,54679039,로보어드바이저
TX0003021,C00179,INV-펀드-0012,2024-08-04,SELL,399,1032.63,41201937,HTS
TX0003022,C00498,INV-ET-0025,2024-02-25,SELL,247,1511.54,37335038,HTS
TX0003023,C01140,INV-연금-0019,2024-06-26,BUY,112,1766.46,19784352,대면
TX0003024,C01155,INV-연금-0028,2024-09-07,BUY,107,1214.14,12991298,MTS
TX0003025,C01174,INV-펀드-0098,2024-09-02,BUY,143,1365.28,19523504,MTS
TX0003026,C00207,INV-변액-0029,2024-02-15,SELL,260,1284.12,33387119,로보어드바이저
TX0003027,C00780,INV-연금-0055,2025-09-28,BUY,370,1051.23,38895510,대면
TX0003028,C00657,INV-ET-0065,2024-02-24,BUY,19,1252.95,2380605,MTS
TX0003029,C01155,INV-펀드-0024,2025-08-16,SELL,100,1633.35,16333500,대면
TX0003030,C01374,INV-연금-0021,2025-04-20,BUY,262,1230.48,32238576,MTS
TX0003031,C00356,INV-펀드-0044,2024-03-03,SELL,394,1522.26,59977043,대면
TX0003032,C00419,INV-변액-0007,2024-05-14,SELL,386,860.88,33229968,MTS
TX0003033,C01000,INV-연금-0048,2025-02-02,BUY,403,872.33,35154899,로보어드바이저
TX0003034,C00057,INV-펀드-0044,2024-09-25,SELL,184,1512.93,27837912,HTS
TX0003035,C01156,INV-변액-0029,2025-11-09,BUY,383,1149.93,44042319,HTS
TX0003036,C00118,INV-펀드-0035,2024-01-27,SELL,11,1352.43,1487673,HTS
TX0003037,C01377,INV-ET-0100,2024-06-18,SELL,298,1124.26,33502948,로보어드바이저
TX0003038,C00279,INV-연금-0059,2024-01-08,SELL,305,1065.19,32488295,대면
TX0003039,C00059,INV-펀드-0083,2025-07-29,BUY,487,1397.3,68048510,대면
TX0003040,C01109,INV-ET-0045,2025-10-09,BUY,26,1107.01,2878226,대면
TX0003041,C01155,INV-변액-0096,2024-08-31,SELL,498,1134.03,56474693,대면
TX0003042,C01360,INV-연금-0006,2025-06-02,BUY,100,1039.2,10392000,HTS
TX0003043,C00434,INV-펀드-0034,2025-01-15,BUY,263,1186.17,31196271,대면
TX0003044,C00366,INV-연금-0050,2025-05-22,SELL,26,1298.22,3375372,로보어드바이저
TX0003045,C01335,INV-ET-0071,2024-02-22,SELL,128,1277.02,16345856,HTS
TX0003046,C01103,INV-펀드-0020,2024-03-24,BUY,36,1318.1,4745160,MTS
TX0003047,C01367,INV-펀드-0011,2024-10-27,SELL,256,1375.78,35219968,HTS
TX0003048,C00008,INV-ET-0065,2024-07-04,BUY,415,1414.72,58710880,HTS
TX0003049,C01240,INV-연금-0041,2024-03-15,SELL,16,1257.19,2011504,HTS
TX0003050,C00929,INV-변액-0037,2024-09-18,SELL,446,948.74,42313804,대면
TX0003051,C00562,INV-변액-0069,2025-07-06,SELL,57,1354.78,7722245,HTS
TX0003052,C00757,INV-변액-0027,2025-04-18,BUY,207,1090.15,22566105,HTS
TX0003053,C00156,INV-연금-0036,2025-10-10,BUY,240,1056.29,25350959,MTS
TX0003054,C00226,INV-ET-0025,2025-04-17,SELL,460,1437.6,66129600,MTS
TX0003055,C01109,INV-ET-0045,2024-12-21,SELL,444,1028.72,45675168,대면
TX0003056,C01065,INV-ET-0090,2025-04-04,BUY,469,1313.07,61582982,로보어드바이저
TX0003057,C00686,INV-펀드-0067,2025-02-16,SELL,189,1625.35,30719114,HTS
TX0003058,C00614,INV-연금-0014,2024-04-09,BUY,376,1306.66,49130416,대면
TX0003059,C00336,INV-펀드-0054,2024-06-13,BUY,55,1001.96,5510780,MTS
TX0003060,C00656,INV-변액-0017,2024-10-15,BUY,273,1307.76,35701848,HTS
TX0003061,C01059,INV-펀드-0082,2025-07-02,SELL,312,1795.35,56014919,대면
TX0003062,C01428,INV-변액-0088,2024-01-01,BUY,357,1184.91,42301287,대면
TX0003063,C01011,INV-연금-0001,2024-01-21,SELL,279,1171.08,32673132,MTS
TX0003064,C01338,INV-ET-0022,2024-11-04,BUY,236,892.9,21072440,로보어드바이저
TX0003065,C00577,INV-연금-0055,2025-07-04,SELL,142,910.06,12922851,HTS
TX0003066,C00482,INV-ET-0076,2025-06-07,SELL,399,1423.56,56800043,MTS
TX0003067,C00170,INV-연금-0019,2024-02-29,SELL,251,1541.63,38694913,MTS
TX0003068,C00554,INV-ET-0065,2025-12-16,SELL,326,1506.69,49118094,HTS
TX0003069,C00412,INV-변액-0038,2024-07-18,SELL,222,1131.82,25126403,HTS
TX0003070,C01117,INV-ET-0025,2025-09-25,BUY,242,1210.56,29295551,로보어드바이저
TX0003071,C01121,INV-연금-0032,2024-05-23,SELL,435,1115.74,48534690,로보어드바이저
TX0003072,C01166,INV-연금-0036,2025-02-25,SELL,347,1018.46,35340562,대면
TX0003073,C00306,INV-ET-0025,2025-02-06,BUY,272,1325.31,36048432,HTS
TX0003074,C01393,INV-변액-0096,2024-04-27,SELL,381,1290.19,49156239,대면
TX0003075,C00852,INV-변액-0017,2024-05-13,BUY,90,1251.68,11265120,MTS
TX0003076,C00113,INV-펀드-0011,2024-02-05,BUY,352,1293.7,45538240,로보어드바이저
TX0003077,C00812,INV-펀드-0058,2024-03-17,BUY,393,1473.75,57918375,HTS
TX0003078,C00569,INV-펀드-0058,2024-03-30,SELL,135,1513.65,20434275,로보어드바이저
TX0003079,C01184,INV-펀드-0058,2024-01-15,SELL,175,1200.54,21009450,HTS
TX0003080,C00596,INV-변액-0013,2025-01-31,SELL,327,814.86,26645922,대면
TX0003081,C00735,INV-연금-0066,2024-06-08,BUY,278,1520.76,42277128,MTS
TX0003082,C00678,INV-ET-0065,2024-02-08,SELL,487,1656.58,80675446,로보어드바이저
TX0003083,C01234,INV-변액-0010,2024-03-11,BUY,161,1305.38,21016618,MTS
TX0003084,C01296,INV-펀드-0044,2025-06-28,SELL,84,1158.03,9727452,로보어드바이저
TX0003085,C01016,INV-펀드-0002,2024-12-27,BUY,72,1239.58,8924976,MTS
TX0003086,C00151,INV-연금-0055,2025-07-30,SELL,164,1041.23,17076172,MTS
TX0003087,C00679,INV-연금-0036,2025-09-13,BUY,211,1141.98,24095778,대면
TX0003088,C00128,INV-펀드-0047,2024-12-20,SELL,215,1800.59,38712685,HTS
TX0003089,C00706,INV-연금-0032,2024-10-04,BUY,299,1032.06,30858594,HTS
TX0003090,C00464,INV-연금-0085,2025-05-24,SELL,43,1167.68,5021024,로보어드바이저
TX0003091,C00729,INV-연금-0009,2024-08-28,SELL,60,1172.07,7032420,HTS
TX0003092,C01159,INV-연금-0048,2024-07-25,BUY,69,1240.93,8562417,HTS
TX0003093,C01447,INV-변액-0069,2024-06-10,BUY,35,1139.68,3988880,대면
TX0003094,C01246,INV-연금-0060,2024-09-03,SELL,128,1505.02,19264256,HTS
TX0003095,C00542,INV-ET-0071,2024-12-03,BUY,151,1112.05,16791955,MTS
TX0003096,C00611,INV-ET-0073,2025-12-01,BUY,444,1530.06,67934664,대면
TX0003097,C01193,INV-펀드-0002,2024-02-23,BUY,249,1172.98,29207202,대면
TX0003098,C00867,INV-ET-0030,2024-05-16,SELL,289,1124.65,32502385,대면
TX0003099,C00405,INV-변액-0096,2024-05-06,BUY,213,1165.27,24820251,HTS
TX0003100,C01389,INV-연금-0077,2024-01-15,SELL,263,1383.42,36383946,대면
TX0003101,C00306,INV-ET-0022,2025-11-06,SELL,12,804.88,965856,MTS
TX0003102,C00542,INV-펀드-0044,2025-01-04,SELL,191,1391.25,26572875,대면
TX0003103,C00805,INV-연금-0028,2025-07-04,SELL,44,1306.75,5749700,HTS
TX0003104,C00106,INV-연금-0041,2024-12-03,SELL,359,1456.91,52303069,HTS
TX0003105,C00441,INV-변액-0096,2025-06-01,BUY,408,1438.42,58687536,MTS
TX0003106,C00780,INV-펀드-0026,2024-05-18,BUY,254,1483.58,37682932,로보어드바이저
TX0003107,C01018,INV-펀드-0072,2025-12-17,SELL,427,894.42,38191734,대면
TX0003108,C00621,INV-펀드-0011,2025-10-06,SELL,118,1196.22,14115396,로보어드바이저
TX0003109,C00284,INV-ET-0064,2025-04-12,SELL,26,1284.52,3339751,로보어드바이저
TX0003110,C01104,INV-ET-0091,2025-02-18,BUY,196,1060.46,20785016,MTS
TX0003111,C01296,INV-펀드-0063,2025-06-20,SELL,391,1257.88,49183108,MTS
TX0003112,C01479,INV-ET-0090,2024-09-16,BUY,61,924.03,5636583,HTS
TX0003113,C01248,INV-ET-0051,2025-04-20,BUY,108,1598.08,17259264,대면
