policy_id,customer_id,product_code,product_name,insurer,category,status,start_date,monthly_premium,scenario_code
P002564,C00720,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2021-09-22,134044,공백_배상
P002565,C00720,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2024-01-06,189151,공백_배상
P002566,C00721,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2021-11-15,66788,공백_사망
P002567,C00721,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2022-11-01,320731,중복_실손
P002568,C00721,SS-TR-0108,삼산라이프 여행자기본형2,삼산라이프,여행자,정상유지,2024-01-17,8902,공백_사망
P002569,C00721,CU-HE-0034,청우손해 실손기본형4,청우손해,실손,정상유지,2025-02-16,33902,중복_실손
P002570,C00721,BD-WL-0162,백두손해 종신기본형1,백두손해,종신,정상유지,2021-12-02,205799,중복_실손
P002571,C00722,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2023-04-07,56519,정상
P002572,C00722,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2021-07-18,196092,정상
P002573,C00723,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2021-06-13,88046,공백_사망
P002574,C00723,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2021-02-08,205519,공백_배상
P002575,C00724,BD-FI-0169,백두손해 화재기본형2,백두손해,화재,정상유지,2022-10-11,22666,정상
P002576,C00724,SS-PN-0104,삼산라이프 연금기본형3,삼산라이프,연금,정상유지,2024-11-01,253758,공백_사망
P002577,C00724,IR-TR-0151,이레생명 여행자프리미엄3,이레생명,여행자,정상유지,2024-03-22,3665,중복_실손
P002578,C00724,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2025-02-10,48506,정상
P002579,C00725,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2024-06-04,8081,공백_사망
P002580,C00725,GH-PN-0060,광화종합 연금프리미엄4,광화종합,연금,정상유지,2022-11-15,156264,공백_사망
P002581,C00725,CU-WL-0038,청우손해 종신기본형4,청우손해,종신,정상유지,2022-05-27,204656,중복_실손
P002582,C00725,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2024-10-26,67282,공백_사망
P002583,C00726,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2023-08-25,9505,공백_배상
P002584,C00726,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2023-03-20,157871,중복_실손
P002585,C00727,IR-HE-0136,이레생명 실손프리미엄1,이레생명,실손,정상유지,2022-11-14,41562,정상
P002586,C00727,DB-CH-0114,동백해상 어린이기본형2,동백해상,어린이,정상유지,2024-05-20,80634,중복_실손
P002587,C00727,CU-WL-0038,청우손해 종신기본형4,청우손해,종신,정상유지,2023-04-24,204656,공백_배상
P002588,C00727,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2021-05-27,320731,공백_배상
P002589,C00727,CU-TR-0044,청우손해 여행자프리미엄2,청우손해,여행자,정상유지,2022-12-30,13264,정상
P002590,C00728,IR-CH-0134,이레생명 어린이프리미엄2,이레생명,어린이,정상유지,2023-03-24,76251,중복_자차
P002591,C00728,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2025-04-13,189151,공백_배상
P002592,C00728,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2025-01-27,48506,공백_사망
P002593,C00728,BD-FI-0168,백두손해 화재표준형1,백두손해,화재,정상유지,2023-11-12,32849,정상
P002594,C00728,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2024-02-24,88046,중복_자차
P002595,C00729,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2023-08-29,224977,중복_실손
P002596,C00729,HB-FI-0017,한빛생명 화재프리미엄1,한빛생명,화재,정상유지,2023-04-15,10814,공백_배상
P002597,C00729,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2024-11-06,8698,정상
P002598,C00729,CU-AU-0025,청우손해 자동차실속형2,청우손해,자동차,정상유지,2025-03-10,84484,공백_배상
P002599,C00729,CU-HE-0034,청우손해 실손기본형4,청우손해,실손,정상유지,2022-01-23,33902,중복_자차
P002600,C00730,IR-TR-0149,이레생명 여행자프리미엄1,이레생명,여행자,정상유지,2022-10-16,14160,중복_실손
P002601,C00730,DA-PN-0082,다올화재 연금기본형4,다올화재,연금,정상유지,2025-05-15,163670,중복_자차
P002602,C00730,IR-AU-0130,이레생명 자동차기본형1,이레생명,자동차,정상유지,2024-02-27,58565,공백_배상
P002603,C00731,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2024-03-13,212307,중복_자차
P002604,C00731,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2023-10-15,27780,공백_배상
P002605,C00732,SS-TR-0109,삼산라이프 여행자기본형3,삼산라이프,여행자,정상유지,2021-10-22,3898,공백_배상
P002606,C00732,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2021-12-01,157871,중복_자차
P002607,C00732,IR-HE-0138,이레생명 실손프리미엄3,이레생명,실손,정상유지,2022-09-17,39693,공백_사망
P002608,C00732,DB-FI-0127,동백해상 화재실속형3,동백해상,화재,정상유지,2021-03-09,24592,중복_자차
P002609,C00733,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2021-01-05,10125,공백_배상
P002610,C00733,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2024-06-24,234393,중복_자차
P002611,C00733,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2023-10-24,36287,정상
P002612,C00733,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2022-05-21,9767,중복_실손
P002613,C00734,HB-HE-0008,한빛생명 실손실속형2,한빛생명,실손,정상유지,2021-04-18,40737,공백_사망
P002614,C00734,IR-TR-0151,이레생명 여행자프리미엄3,이레생명,여행자,정상유지,2022-08-20,3665,정상
P002615,C00734,DA-FI-0084,다올화재 화재프리미엄2,다올화재,화재,정상유지,2022-11-23,16541,공백_사망
P002616,C00734,DB-AU-0111,동백해상 자동차기본형1,동백해상,자동차,정상유지,2021-07-15,93623,중복_자차
P002617,C00735,CU-FI-0042,청우손해 화재실속형2,청우손해,화재,정상유지,2022-05-29,26233,중복_자차
P002618,C00735,SS-PN-0104,삼산라이프 연금기본형3,삼산라이프,연금,정상유지,2024-11-16,253758,정상
P002619,C00735,HB-CH-0006,한빛생명 어린이기본형3,한빛생명,어린이,정상유지,2024-06-26,29794,공백_배상
P002620,C00735,IR-WL-0140,이레생명 종신실속형1,이레생명,종신,정상유지,2023-04-10,139246,공백_사망
P002621,C00735,BD-HE-0161,백두손해 실손표준형3,백두손해,실손,정상유지,2022-06-09,28961,중복_실손
P002622,C00736,SS-PN-0102,삼산라이프 연금기본형1,삼산라이프,연금,정상유지,2022-05-18,107739,정상
P002623,C00736,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2022-02-05,8081,중복_실손
P002624,C00737,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2025-05-20,234393,중복_실손
P002625,C00737,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2024-12-12,16684,중복_실손
P002626,C00737,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2025-03-31,176228,정상
P002627,C00737,CU-TR-0043,청우손해 여행자실속형1,청우손해,여행자,정상유지,2023-02-28,13209,중복_실손
P002628,C00738,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2021-04-22,8698,공백_사망
P002629,C00738,BD-WL-0162,백두손해 종신기본형1,백두손해,종신,정상유지,2025-02-07,205799,공백_배상
P002630,C00738,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2023-05-20,205519,중복_자차
P002631,C00738,GH-HE-0050,광화종합 실손실속형1,광화종합,실손,정상유지,2022-11-26,15034,공백_배상
P002632,C00739,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2024-06-22,8326,중복_자차
P002633,C00739,HB-CH-0004,한빛생명 어린이기본형1,한빛생명,어린이,정상유지,2022-01-07,84794,중복_자차
P002634,C00739,BD-WL-0162,백두손해 종신기본형1,백두손해,종신,정상유지,2022-05-28,205799,공백_배상
P002635,C00739,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2024-10-08,15031,중복_실손
P002636,C00740,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2023-08-15,16684,정상
P002637,C00740,HB-TR-0021,한빛생명 여행자기본형1,한빛생명,여행자,정상유지,2022-04-07,3749,공백_사망
P002638,C00740,IR-HE-0136,이레생명 실손프리미엄1,이레생명,실손,정상유지,2025-04-03,41562,중복_실손
P002639,C00741,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2022-05-02,9767,공백_배상
P002640,C00741,CU-CH-0027,청우손해 어린이실속형1,청우손해,어린이,정상유지,2024-04-13,50615,정상
P002641,C00742,DA-AU-0068,다올화재 자동차표준형1,다올화재,자동차,정상유지,2024-05-12,107516,중복_실손
P002642,C00742,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2021-07-25,67282,중복_자차
P002643,C00742,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2023-01-18,212307,정상
P002644,C00743,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2023-07-16,287729,중복_자차
P002645,C00743,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2021-08-13,144769,중복_실손
P002646,C00743,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2022-07-18,23154,중복_자차
P002647,C00744,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2023-10-18,8698,공백_배상
P002648,C00744,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2025-05-13,56519,중복_자차
P002649,C00744,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2025-03-17,15031,중복_실손
P002650,C00744,BD-PN-0167,백두손해 연금표준형2,백두손해,연금,정상유지,2025-01-25,326776,공백_배상
P002651,C00745,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2021-03-20,36287,공백_배상
P002652,C00745,IR-WL-0141,이레생명 종신프리미엄2,이레생명,종신,정상유지,2023-04-25,83800,중복_실손
P002653,C00745,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2022-06-05,8326,중복_실손
P002654,C00746,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2021-12-07,196092,중복_자차
P002655,C00746,DA-HE-0075,다올화재 실손프리미엄3,다올화재,실손,정상유지,2021-09-05,34611,공백_배상
P002656,C00746,SS-AU-0090,삼산라이프 자동차표준형2,삼산라이프,자동차,정상유지,2021-12-25,65352,중복_자차
P002657,C00746,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2024-10-13,43283,중복_실손
P002658,C00746,BD-FI-0169,백두손해 화재기본형2,백두손해,화재,정상유지,2025-05-17,22666,중복_자차
P002659,C00747,BD-CH-0157,백두손해 어린이표준형2,백두손해,어린이,정상유지,2022-05-04,74248,중복_자차
P002660,C00747,DB-AU-0112,동백해상 자동차프리미엄2,동백해상,자동차,정상유지,2024-05-07,79376,공백_배상
P002661,C00747,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2025-04-07,196092,공백_배상
P002662,C00747,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2022-01-20,12546,정상
P002663,C00748,DA-CH-0071,다올화재 어린이기본형2,다올화재,어린이,정상유지,2021-05-14,42213,중복_자차
P002664,C00748,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2021-04-30,8831,공백_배상
P002665,C00748,GH-WL-0055,광화종합 종신프리미엄2,광화종합,종신,정상유지,2023-02-04,165517,중복_자차
P002666,C00748,HB-PN-0014,한빛생명 연금기본형2,한빛생명,연금,정상유지,2023-03-28,313790,공백_배상
P002667,C00748,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2022-09-04,36287,중복_자차
P002668,C00749,GH-AU-0046,광화종합 자동차표준형1,광화종합,자동차,정상유지,2022-12-23,101331,중복_실손
P002669,C00749,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2021-10-13,12546,중복_실손
P002670,C00750,DA-TR-0087,다올화재 여행자기본형1,다올화재,여행자,정상유지,2024-03-10,4422,중복_실손
P002671,C00750,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2023-07-02,15031,중복_자차
P002672,C00751,DA-FI-0086,다올화재 화재표준형4,다올화재,화재,정상유지,2022-12-13,8133,공백_배상
P002673,C00751,GH-CH-0049,광화종합 어린이실속형2,광화종합,어린이,정상유지,2022-10-24,63321,공백_배상
P002674,C00751,CU-AU-0025,청우손해 자동차실속형2,청우손해,자동차,정상유지,2021-05-08,84484,공백_배상
P002675,C00752,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2023-07-25,10125,공백_사망
P002676,C00752,DA-WL-0076,다올화재 종신기본형1,다올화재,종신,정상유지,2022-03-23,94669,중복_실손
P002677,C00753,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2025-05-15,12546,중복_자차
P002678,C00753,BD-FI-0169,백두손해 화재기본형2,백두손해,화재,정상유지,2025-03-20,22666,중복_실손
P002679,C00753,SS-AU-0092,삼산라이프 자동차실속형4,삼산라이프,자동차,정상유지,2021-12-21,76176,중복_실손
P002680,C00753,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2024-09-10,23145,중복_실손
P002681,C00754,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2023-03-31,10125,중복_실손
P002682,C00754,SS-TR-0108,삼산라이프 여행자기본형2,삼산라이프,여행자,정상유지,2023-06-03,8902,정상
P002683,C00755,DA-FI-0086,다올화재 화재표준형4,다올화재,화재,정상유지,2024-05-07,8133,중복_자차
P002684,C00755,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2024-03-08,157871,중복_실손
P002685,C00755,SS-CH-0093,삼산라이프 어린이기본형1,삼산라이프,어린이,정상유지,2023-05-22,26711,공백_배상
P002686,C00755,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2021-12-15,14775,공백_배상
P002687,C00756,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2023-07-19,36287,공백_배상
P002688,C00756,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2024-08-21,105163,중복_자차
P002689,C00756,BD-WL-0162,백두손해 종신기본형1,백두손해,종신,정상유지,2023-01-25,205799,중복_실손
P002690,C00756,DA-TR-0087,다올화재 여행자기본형1,다올화재,여행자,정상유지,2022-01-24,4422,공백_배상
P002691,C00757,CU-TR-0045,청우손해 여행자프리미엄3,청우손해,여행자,정상유지,2021-02-26,5022,공백_사망
P002692,C00757,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2021-10-28,224977,중복_실손
