policy_id,coverage_code,coverage_name,coverage_group,insured_amount,deductible_flag,rider_flag
P002945,P002945-RD1,치과보강특약,특약보강,10000000,N,Y
P002946,P002946-CV1,가재도구,화재재산,10000000,Y,N
P002946,P002946-CV2,임시거주비,화재재산,100000000,Y,N
P002946,P002946-CV3,도난손해,화재재산,500000000,Y,Y
P002946,P002946-RD1,입원일당확장,특약보강,20000000,N,Y
P002947,P002947-CV1,통원치료비,자녀상해질병,200000000,Y,N
P002947,P002947-CV2,어린이암진단비,자녀상해질병,50000000,N,N
P002947,P002947-CV3,배상책임,자녀상해질병,50000000,N,Y
P002947,P002947-RD1,암진단가산,특약보강,20000000,N,Y
P002948,P002948-CV1,골절진단비,자녀상해질병,200000000,N,N
P002948,P002948-CV2,통원치료비,자녀상해질병,200000000,Y,N
P002948,P002948-CV3,입원일당,자녀상해질병,100000000,N,Y
P002948,P002948-RD1,해외의료확장,특약보강,20000000,N,Y
P002948,P002948-RD2,해외의료확장,특약보강,5000000,N,Y
P002949,P002949-CV1,일반사망,사망보장,10000000,Y,N
P002949,P002949-CV2,암진단자금,사망보장,100000000,Y,N
P002949,P002949-CV3,재해사망,사망보장,50000000,N,N
P002949,P002949-RD1,치과보강특약,특약보강,5000000,N,Y
P002950,P002950-CV1,여행지연,여행자보장,500000000,Y,N
P002950,P002950-CV2,항공기납치,여행자보장,50000000,N,N
P002950,P002950-CV3,해외의료비,여행자보장,10000000,N,N
P002950,P002950-RD1,입원일당확장,특약보강,20000000,N,Y
P002951,P002951-CV1,노후소득보장,노후연금,50000000,N,N
P002951,P002951-CV2,연금개시,노후연금,200000000,N,N
P002951,P002951-CV3,최저보증이율,노후연금,30000000,Y,N
P002951,P002951-RD1,해외의료확장,특약보강,5000000,N,Y
P002951,P002951-RD2,암진단가산,특약보강,10000000,N,Y
P002952,P002952-CV1,임시거주비,화재재산,100000000,Y,N
P002952,P002952-CV2,건물화재,화재재산,50000000,Y,N
P002952,P002952-CV3,가재도구,화재재산,50000000,N,Y
P002952,P002952-RD1,치과보강특약,특약보강,5000000,N,Y
P002953,P002953-CV1,입원의료비,실손의료,100000000,N,N
P002953,P002953-CV2,통원의료비,실손의료,500000000,Y,N
P002953,P002953-CV3,비급여의료비,실손의료,30000000,N,Y
P002954,P002954-CV1,암진단자금,사망보장,10000000,Y,N
P002954,P002954-CV2,재해사망,사망보장,500000000,N,N
P002954,P002954-CV3,고도후유장해,사망보장,30000000,Y,N
P002954,P002954-RD1,치과보강특약,특약보강,5000000,N,Y
P002954,P002954-RD2,입원일당확장,특약보강,10000000,N,Y
P002955,P002955-CV1,연금개시,노후연금,100000000,N,N
P002955,P002955-CV2,조기해지환급금,노후연금,100000000,N,N
P002955,P002955-CV3,의료간병자금,노후연금,500000000,N,N
P002955,P002955-RD1,암진단가산,특약보강,10000000,N,Y
P002955,P002955-RD2,운전자벌금,특약보강,10000000,N,Y
P002956,P002956-CV1,휴대품손해,여행자보장,10000000,Y,N
P002956,P002956-CV2,배상책임,여행자보장,50000000,N,N
P002956,P002956-CV3,해외의료비,여행자보장,200000000,N,Y
P002956,P002956-RD1,입원일당확장,특약보강,10000000,N,Y
P002957,P002957-CV1,건물화재,화재재산,50000000,Y,N
P002957,P002957-CV2,가재도구,화재재산,100000000,N,N
P002957,P002957-CV3,도난손해,화재재산,100000000,N,N
P002957,P002957-RD1,입원일당확장,특약보강,10000000,N,Y
P002957,P002957-RD2,해외의료확장,특약보강,5000000,N,Y
P002958,P002958-CV1,대물배상,자동차배상,10000000,N,N
P002958,P002958-CV2,자기신체사고,자차손해,50000000,N,N
P002958,P002958-CV3,자기차량손해,자차손해,200000000,N,N
P002958,P002958-RD1,입원일당확장,특약보강,5000000,N,Y
P002958,P002958-RD2,암진단가산,특약보강,5000000,N,Y
P002959,P002959-CV1,최저보증이율,노후연금,50000000,N,N
P002959,P002959-CV2,연금개시,노후연금,100000000,Y,N
P002959,P002959-CV3,노후소득보장,노후연금,50000000,N,N
P002959,P002959-RD1,치과보강특약,특약보강,5000000,N,Y
P002959,P002959-RD2,암진단가산,특약보강,10000000,N,Y
P002960,P002960-CV1,뇌출혈진단,사망보장,30000000,N,N
P002960,P002960-CV2,일반사망,사망보장,10000000,Y,N
P002960,P002960-CV3,고도후유장해,사망보장,10000000,N,Y
P002960,P002960-RD1,운전자벌금,특약보강,20000000,N,Y
P002960,P002960-RD2,운전자벌금,특약보강,5000000,N,Y
P002961,P002961-CV1,여행지연,여행자보장,100000000,N,N
P002961,P002961-CV2,휴대품손해,여행자보장,30000000,N,N
P002961,P002961-CV3,해외의료비,여행자보장,200000000,N,N
P002961,P002961-RD1,해외의료확장,특약보강,5000000,N,Y
P002962,P002962-CV1,노후소득보장,노후연금,10000000,N,N
P002962,P002962-CV2,의료간병자금,노후연금,10000000,Y,N
P002962,P002962-CV3,조기해지환급금,노후연금,10000000,N,N
P002962,P002962-RD1,암진단가산,특약보강,5000000,N,Y
P002963,P002963-CV1,재해사망,사망보장,500000000,N,N
P002963,P002963-CV2,암진단자금,사망보장,30000000,Y,N
P002963,P002963-CV3,뇌출혈진단,사망보장,10000000,Y,N
P002963,P002963-RD1,입원일당확장,특약보강,20000000,N,Y
P002964,P002964-CV1,대인배상,자동차배상,500000000,N,N
P002964,P002964-CV2,대물배상,자동차배상,200000000,N,N
P002964,P002964-CV3,무보험차상해,자차손해,10000000,N,Y
P002964,P002964-RD1,운전자벌금,특약보강,10000000,N,Y
P002964,P002964-RD2,치과보강특약,특약보강,20000000,N,Y
P002965,P002965-CV1,상급병실차액,실손의료,10000000,N,N
P002965,P002965-CV2,입원의료비,실손의료,50000000,Y,N
P002965,P002965-CV3,통원의료비,실손의료,100000000,Y,Y
P002966,P002966-CV1,임시거주비,화재재산,30000000,Y,N
P002966,P002966-CV2,건물화재,화재재산,10000000,N,N
P002966,P002966-CV3,가재도구,화재재산,100000000,N,N
P002966,P002966-RD1,해외의료확장,특약보강,10000000,N,Y
P002967,P002967-CV1,의료간병자금,노후연금,30000000,N,N
P002967,P002967-CV2,연금개시,노후연금,50000000,N,N
P002967,P002967-CV3,노후소득보장,노후연금,50000000,Y,N
P002967,P002967-RD1,운전자벌금,특약보강,5000000,N,Y
P002967,P002967-RD2,해외의료확장,특약보강,10000000,N,Y
P002968,P002968-CV1,자기차량손해,자차손해,100000000,N,N
P002968,P002968-CV2,대물배상,자동차배상,30000000,N,N
P002968,P002968-CV3,대인배상,자동차배상,200000000,Y,N
P002969,P002969-CV1,휴대품손해,여행자보장,30000000,Y,N
P002969,P002969-CV2,배상책임,여행자보장,500000000,Y,N
P002969,P002969-CV3,해외의료비,여행자보장,30000000,N,Y
P002969,P002969-RD1,입원일당확장,특약보강,20000000,N,Y
P002969,P002969-RD2,운전자벌금,특약보강,10000000,N,Y
P002970,P002970-CV1,건물화재,화재재산,30000000,N,N
P002970,P002970-CV2,가재도구,화재재산,100000000,Y,N
P002970,P002970-CV3,도난손해,화재재산,10000000,N,Y
P002970,P002970-RD1,치과보강특약,특약보강,5000000,N,Y
P002970,P002970-RD2,해외의료확장,특약보강,5000000,N,Y
P002971,P002971-CV1,입원의료비,실손의료,50000000,N,N
P002971,P002971-CV2,통원의료비,실손의료,10000000,Y,N
P002971,P002971-CV3,급여의료비,실손의료,50000000,N,Y
P002971,P002971-RD1,해외의료확장,특약보강,20000000,N,Y
P002971,P002971-RD2,해외의료확장,특약보강,20000000,N,Y
P002972,P002972-CV1,상급병실차액,실손의료,200000000,Y,N
P002972,P002972-CV2,입원의료비,실손의료,50000000,Y,N
P002972,P002972-CV3,통원의료비,실손의료,500000000,N,N
P002973,P002973-CV1,암진단자금,사망보장,100000000,N,N
P002973,P002973-CV2,고도후유장해,사망보장,50000000,Y,N
P002973,P002973-CV3,뇌출혈진단,사망보장,100000000,N,Y
P002973,P002973-RD1,운전자벌금,특약보강,20000000,N,Y
P002973,P002973-RD2,입원일당확장,특약보강,20000000,N,Y
P002974,P002974-CV1,휴대품손해,여행자보장,200000000,Y,N
P002974,P002974-CV2,배상책임,여행자보장,10000000,N,N
P002974,P002974-CV3,해외의료비,여행자보장,10000000,Y,N
P002975,P002975-CV1,대인배상,자동차배상,50000000,N,N
P002975,P002975-CV2,무보험차상해,자차손해,10000000,N,N
P002975,P002975-CV3,대물배상,자동차배상,100000000,N,Y
P002975,P002975-RD1,운전자벌금,특약보강,10000000,N,Y
P002975,P002975-RD2,운전자벌금,특약보강,5000000,N,Y
P002976,P002976-CV1,암진단자금,사망보장,30000000,N,N
P002976,P002976-CV2,일반사망,사망보장,10000000,N,N
P002976,P002976-CV3,재해사망,사망보장,10000000,N,N
P002976,P002976-RD1,입원일당확장,특약보강,5000000,N,Y
P002976,P002976-RD2,치과보강특약,특약보강,5000000,N,Y
P002977,P002977-CV1,임시거주비,화재재산,500000000,N,N
P002977,P002977-CV2,도난손해,화재재산,50000000,N,N
P002977,P002977-CV3,대물배상,화재재산,50000000,Y,N
P002978,P002978-CV1,여행지연,여행자보장,100000000,Y,N
P002978,P002978-CV2,휴대품손해,여행자보장,100000000,Y,N
P002978,P002978-CV3,해외의료비,여행자보장,500000000,Y,Y
P002978,P002978-RD1,치과보강특약,특약보강,10000000,N,Y
P002979,P002979-CV1,조기해지환급금,노후연금,100000000,N,N
P002979,P002979-CV2,최저보증이율,노후연금,30000000,N,N
P002979,P002979-CV3,노후소득보장,노후연금,30000000,N,Y
P002979,P002979-RD1,입원일당확장,특약보강,5000000,N,Y
P002980,P002980-CV1,통원의료비,실손의료,50000000,N,N
P002980,P002980-CV2,입원의료비,실손의료,100000000,N,N
P002980,P002980-CV3,상급병실차액,실손의료,10000000,N,N
P002980,P002980-RD1,치과보강특약,특약보강,10000000,N,Y
P002980,P002980-RD2,운전자벌금,특약보강,5000000,N,Y
P002981,P002981-CV1,해외의료비,여행자보장,50000000,N,N
P002981,P002981-CV2,항공기납치,여행자보장,100000000,N,N
P002981,P002981-CV3,여행지연,여행자보장,100000000,N,N
P002982,P002982-CV1,일반사망,사망보장,50000000,N,N
P002982,P002982-CV2,뇌출혈진단,사망보장,100000000,N,N
P002982,P002982-CV3,재해사망,사망보장,50000000,N,Y
P002982,P002982-RD1,암진단가산,특약보강,5000000,N,Y
P002983,P002983-CV1,입원일당,자녀상해질병,30000000,N,N
P002983,P002983-CV2,어린이암진단비,자녀상해질병,50000000,N,N
P002983,P002983-CV3,골절진단비,자녀상해질병,200000000,N,N
P002983,P002983-RD1,운전자벌금,특약보강,10000000,N,Y
P002983,P002983-RD2,암진단가산,특약보강,5000000,N,Y
P002984,P002984-CV1,의료간병자금,노후연금,50000000,N,N
P002984,P002984-CV2,연금개시,노후연금,500000000,N,N
P002984,P002984-CV3,노후소득보장,노후연금,30000000,Y,N
P002984,P002984-RD1,입원일당확장,특약보강,20000000,N,Y
P002984,P002984-RD2,운전자벌금,특약보강,10000000,N,Y
P002985,P002985-CV1,도난손해,화재재산,10000000,N,N
P002985,P002985-CV2,임시거주비,화재재산,50000000,N,N
P002985,P002985-CV3,가재도구,화재재산,30000000,N,Y
P002986,P002986-CV1,어린이암진단비,자녀상해질병,500000000,N,N
P002986,P002986-CV2,배상책임,자녀상해질병,200000000,N,N
P002986,P002986-CV3,골절진단비,자녀상해질병,30000000,N,Y
P002987,P002987-CV1,상급병실차액,실손의료,500000000,Y,N
P002987,P002987-CV2,통원의료비,실손의료,50000000,Y,N
P002987,P002987-CV3,비급여의료비,실손의료,50000000,N,Y
P002988,P002988-CV1,뇌출혈진단,사망보장,50000000,N,N
P002988,P002988-CV2,재해사망,사망보장,30000000,Y,N
P002988,P002988-CV3,고도후유장해,사망보장,10000000,Y,Y
P002988,P002988-RD1,운전자벌금,특약보강,20000000,N,Y
P002988,P002988-RD2,운전자벌금,특약보강,20000000,N,Y
P002989,P002989-CV1,자기차량손해,자차손해,30000000,N,N
P002989,P002989-CV2,대물배상,자동차배상,200000000,Y,N
P002989,P002989-CV3,무보험차상해,자차손해,100000000,N,N
P002989,P002989-RD1,입원일당확장,특약보강,10000000,N,Y
P002989,P002989-RD2,운전자벌금,특약보강,20000000,N,Y
P002990,P002990-CV1,자기차량손해,자차손해,30000000,N,N
P002990,P002990-CV2,대인배상,자동차배상,50000000,N,N
P002990,P002990-CV3,대물배상,자동차배상,500000000,Y,N
P002990,P002990-RD1,암진단가산,특약보강,10000000,N,Y
P002991,P002991-CV1,가재도구,화재재산,500000000,Y,N
P002991,P002991-CV2,도난손해,화재재산,200000000,Y,N
P002991,P002991-CV3,건물화재,화재재산,100000000,Y,N
P002992,P002992-CV1,최저보증이율,노후연금,10000000,Y,N
P002992,P002992-CV2,조기해지환급금,노후연금,50000000,Y,N
P002992,P002992-CV3,노후소득보장,노후연금,50000000,N,N
P002992,P002992-RD1,운전자벌금,특약보강,10000000,N,Y
P002992,P002992-RD2,치과보강특약,특약보강,5000000,N,Y
P002993,P002993-CV1,재해사망,사망보장,100000000,N,N
P002993,P002993-CV2,고도후유장해,사망보장,30000000,N,N
P002993,P002993-CV3,뇌출혈진단,사망보장,500000000,N,N
P002993,P002993-RD1,암진단가산,특약보강,10000000,N,Y
P002993,P002993-RD2,치과보강특약,특약보강,20000000,N,Y
P002994,P002994-CV1,휴대품손해,여행자보장,10000000,Y,N
P002994,P002994-CV2,여행지연,여행자보장,30000000,N,N
P002994,P002994-CV3,해외의료비,여행자보장,50000000,Y,N
P002995,P002995-CV1,대물배상,화재재산,200000000,N,N
P002995,P002995-CV2,도난손해,화재재산,50000000,N,N
P002995,P002995-CV3,임시거주비,화재재산,200000000,N,N
P002996,P002996-CV1,연금개시,노후연금,100000000,Y,N
P002996,P002996-CV2,최저보증이율,노후연금,10000000,Y,N
P002996,P002996-CV3,노후소득보장,노후연금,50000000,N,Y
P002996,P002996-RD1,운전자벌금,특약보강,10000000,N,Y
P002997,P002997-CV1,암진단자금,사망보장,500000000,Y,N
P002997,P002997-CV2,뇌출혈진단,사망보장,50000000,N,N
P002997,P002997-CV3,일반사망,사망보장,100000000,N,N
P002998,P002998-CV1,입원의료비,실손의료,30000000,N,N
P002998,P002998-CV2,상급병실차액,실손의료,200000000,N,N
P002998,P002998-CV3,비급여의료비,실손의료,30000000,N,N
P002998,P002998-RD1,해외의료확장,특약보강,10000000,N,Y
P002999,P002999-CV1,조기해지환급금,노후연금,50000000,N,N
P002999,P002999-CV2,최저보증이율,노후연금,200000000,N,N
P002999,P002999-CV3,노후소득보장,노후연금,500000000,N,Y
P003000,P003000-CV1,통원치료비,자녀상해질병,100000000,N,N
P003000,P003000-CV2,어린이암진단비,자녀상해질병,50000000,Y,N
P003000,P003000-CV3,입원일당,자녀상해질병,500000000,Y,N
P003000,P003000-RD1,입원일당확장,특약보강,5000000,N,Y
P003000,P003000-RD2,운전자벌금,특약보강,5000000,N,Y
P003001,P003001-CV1,자기신체사고,자차손해,200000000,Y,N
P003001,P003001-CV2,자기차량손해,자차손해,10000000,N,N
P003001,P003001-CV3,무보험차상해,자차손해,200000000,Y,N
P003001,P003001-RD1,운전자벌금,특약보강,10000000,N,Y
P003002,P003002-CV1,임시거주비,화재재산,10000000,N,N
P003002,P003002-CV2,건물화재,화재재산,30000000,Y,N
P003002,P003002-CV3,가재도구,화재재산,50000000,N,N
P003002,P003002-RD1,입원일당확장,특약보강,10000000,N,Y
P003003,P003003-CV1,해외의료비,여행자보장,500000000,N,N
P003003,P003003-CV2,여행지연,여행자보장,50000000,N,N
P003003,P003003-CV3,항공기납치,여행자보장,50000000,N,Y
P003003,P003003-RD1,입원일당확장,특약보강,10000000,N,Y
P003004,P003004-CV1,비급여의료비,실손의료,100000000,N,N
P003004,P003004-CV2,상급병실차액,실손의료,500000000,Y,N
P003004,P003004-CV3,입원의료비,실손의료,50000000,N,N
P003005,P003005-CV1,의료간병자금,노후연금,50000000,N,N
P003005,P003005-CV2,노후소득보장,노후연금,500000000,N,N
P003005,P003005-CV3,조기해지환급금,노후연금,50000000,N,Y
P003006,P003006-CV1,재해사망,사망보장,100000000,N,N
P003006,P003006-CV2,뇌출혈진단,사망보장,30000000,Y,N
P003006,P003006-CV3,고도후유장해,사망보장,50000000,N,N
P003006,P003006-RD1,입원일당확장,특약보강,20000000,N,Y
P003006,P003006-RD2,입원일당확장,특약보강,10000000,N,Y
P003007,P003007-CV1,어린이암진단비,자녀상해질병,500000000,N,N
P003007,P003007-CV2,통원치료비,자녀상해질병,100000000,Y,N
P003007,P003007-CV3,입원일당,자녀상해질병,200000000,Y,Y
P003007,P003007-RD1,암진단가산,특약보강,10000000,N,Y
P003007,P003007-RD2,해외의료확장,특약보강,20000000,N,Y
P003008,P003008-CV1,자기차량손해,자차손해,100000000,N,N
P003008,P003008-CV2,무보험차상해,자차손해,10000000,N,N
P003008,P003008-CV3,대인배상,자동차배상,200000000,Y,Y
P003008,P003008-RD1,암진단가산,특약보강,10000000,N,Y
P003008,P003008-RD2,운전자벌금,특약보강,20000000,N,Y
P003009,P003009-CV1,해외의료비,여행자보장,500000000,N,N
P003009,P003009-CV2,휴대품손해,여행자보장,200000000,Y,N
